ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
Hexadecenoylcarnitine,0.0618337985988919,2.67291975590093e-16,0.14911993202407,0.882240308311395,0.924310403039339,-6.43474292047758
TG (56:8)  [M+NH4]+,-0.0633627708942877,2.51838480624933e-15,-0.146572529087657,0.884237125611199,0.924310403039339,-6.43511960366231
Ribose 5-Phosphate,0.0657664900528626,8.49147141490647e-16,0.145317033421402,0.885221545523506,0.924310403039339,-6.43530286827446
3-Hydroxyglutaric Acid,-0.0524311200937431,-2.36153689196309e-15,-0.143983775590268,0.88626713949961,0.924310403039339,-6.43549575972594
PI(34:2),-0.0479758173223704,1.17700987845026e-15,-0.140369625919839,0.889102529881009,0.925795650161813,-6.43600971099925
PE(P-40:7),0.0455017120622188,-1.73877116408742e-15,0.137441682692895,0.891400657875265,0.92671764115083,-6.43641651070649
LPA(18:0)[M-H]-,-0.0504644108010277,-7.06610695881219e-16,-0.132757243758038,0.89507941534633,0.92794350344324,-6.4370495363697
Phenylalanine,0.0571791099388425,-1.07538399481596e-15,0.132337834838757,0.895408898901785,0.92794350344324,-6.43710514310871
Chenodeoxycholate,0.0585696896818974,0.00349947429269514,0.129917347032144,0.897310775174433,0.928447742136321,-6.4374226253245
TG (46:0) [M+NH4]+,-0.0586366137556836,5.74482591127653e-16,-0.127931752324738,0.898871396706383,0.928597852345492,-6.43767869331919
"PG(16:0/20:3(5Z,8Z,11Z))",-0.0388116190819395,2.14643118094197e-15,-0.124093293665849,0.901889464549669,0.930250768466325,-6.43816254050993
PC(O-34:0),0.0474311997454273,4.79361920528258e-16,0.114067488378571,0.909779305261825,0.936915579673089,-6.43935684928606
5-Hydroxymethyluracil,-0.0433941642832238,-2.95698072509213e-16,-0.100129821183401,0.920762810187214,0.946740444330427,-6.44085020191995
DG (38:6) [M+NH4]+,-0.0410380773716791,-5.6891701997556e-16,-0.0976997300783525,0.922679502567397,0.947226531587187,-6.44109068919104
PA(44:9)[M-H]-,-0.0382513944828886,-6.7365094983766e-17,-0.0827899462284505,0.934449125441368,0.956983467475128,-6.44243692296631
PC(P-38:6),0.0273856532736305,2.85535484145782e-15,0.0819644499458383,0.935101223554203,0.956983467475128,-6.4425049631221
TG (54:2) [M+NH4]+,0.0326824927180791,-1.60895602396849e-16,0.0724117172433895,0.942650550464031,0.962633661149834,-6.44324274908529
Menaquinone (Vit K2),-0.0323254178826584,1.16284297006312e-15,-0.071265091144203,0.943557079450218,0.962633661149834,-6.44332517058501
Acetoacetic Acid,0.0249286920671322,1.06613213627741e-15,0.0568906960418668,0.954927607691188,0.97272128982208,-6.44424683211238
SM(d40:2),0.019368812857978,-2.61856508698699e-15,0.0437953402921662,0.965294751771465,0.980733288056668,-6.44490653523271
FA (22:1) [M-H]-,-0.0194605373575744,-5.29119572230859e-15,-0.0431787049801503,0.965783085494829,0.980733288056668,-6.44493336939325
2-ketoglutaramate,-0.0142917265540186,3.49546780409327e-16,-0.0358361813621936,0.971598842762838,0.981726104040103,-6.44522365660293
TG (60:3) [M+NH4]+,-0.0134602683324876,-0.130276750730663,-0.0357404904496023,0.971674647266232,0.981726104040103,-6.44522708364338
PC (p-34:2) or PC (o-34:3) [M+H]+,-0.0117607624344946,1.81032850747146e-15,-0.0346743336473739,0.972519254041221,0.981726104040103,-6.44526464685269
Pantothenic Acid,-0.0128754100722032,-5.78241158658936e-19,-0.0337134002593013,0.973280530566669,0.981726104040103,-6.44529752821653
2-Ketobutyric Acid,0.0142559798291613,1.84632401959798e-15,0.0324980037638723,0.974243435564187,0.981726104040103,-6.44533779342493
TG (54:3) [M+NH4]+,0.00746680508637335,-0.116141658957028,0.019171660515701,0.984803551127652,0.990845290705122,-6.44568232598438
Gentisic Acid,-0.00781703498390499,2.68318353646713e-15,-0.0168195639728049,0.98666775139868,0.99120068134385,-6.44572468441753
3-Methylglutarylcarnitine,0.002826039534503,1.33429147360549e-16,0.00925912273289417,0.992660387121202,0.995696045797413,-6.44582334021584
GlcCer (d38:1) [M+HAc-H]-,-0.00185533014573136,-3.46998905303986e-15,-0.00458871332308914,0.996362533160554,0.996389421349077,-6.44585570167838
FA (20:5) [M-H]-,-0.00199070038141641,8.5868812060852e-16,-0.00455479327017917,0.996389421349077,0.996389421349077,-6.44585585686738
