Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
PRG3,0.201886810371574,10.609429472306,0.459533475731051,0.651337240921097,0.844680551231254,-6.24194616357527
IVD,-0.128017221600853,14.5640942844395,-0.458421477402447,0.652120730997364,0.845075690315968,-6.24246248460062
RPS3A,-0.134017940086065,13.860648972802,-0.455400355183646,0.654251450777442,0.847214828042689,-6.24385907953154
MYL6,0.116304121771406,17.9301435758589,0.453867015612567,0.655334047719061,0.847994570545559,-6.24456445685951
ATP11B,-0.170353868618587,9.88318633125428,-0.451821982173932,0.656779143874507,0.849241896658245,-6.24550161057898
RHOA,0.11264038389971,15.9858327634272,0.450069388327527,0.658018700947843,0.850221820770822,-6.24630146124531
IGKV1-17,-0.0811946340927249,17.0224248328122,-0.44908864831282,0.658712794628366,0.850496036956156,-6.24674772693953
PLTP,-0.0772112655520089,16.828134898743,-0.447580469392103,0.659780792287633,0.850822672377933,-6.24743213645682
BPIFB1,-0.100348217931916,16.0507349062335,-0.446041341633211,0.660871482072069,0.850822672377933,-6.2481282704284
RPL35,0.12578803906651,12.8142910030902,0.445730598542257,0.661091782454753,0.850822672377933,-6.24826853239959
RPS15A,0.121985671635661,14.023291639395,0.445056533335177,0.661569768436838,0.850822672377933,-6.24857246078091
CCL23,-0.130361852598181,11.1199727150967,-0.444046713141951,0.66228612154103,0.850822672377933,-6.24902693581008
SERPINA11,0.0871394989054383,12.7935318771541,0.444011777030697,0.66231091076324,0.850822672377933,-6.24904264093153
LARS1,-0.119986311339275,16.5805547361789,-0.443949339384143,0.662355214939354,0.850822672377933,-6.24907070603838
RPS8,0.160953209848321,12.5736201365669,0.443291336342724,0.662822195195273,0.850822672377933,-6.24936623728696
CCT3,0.184367741377727,12.9749833888354,0.439562177698682,0.665471435988914,0.853602532354966,-6.25103302809758
DRG1,0.148150974847714,10.2222114710955,0.438030500654071,0.666560875042256,0.854379044625694,-6.25171363858137
ALDOB,0.138924500374265,11.5704978986317,0.434689618238265,0.668939797584104,0.856806054235083,-6.2531901161696
RTN4.1,-0.247640962088038,10.5249156741627,-0.431873960358162,0.670947531648907,0.858754454938594,-6.2544258834228
MYL1,0.113006188705387,16.5688713703131,0.429610346592454,0.67256347603063,0.858824194717655,-6.25541366270667
COL6A3.1,0.0827324819636672,17.1306592675634,0.429513015802619,0.6726329952343,0.858824194717655,-6.25545602124267
NDUFA10,0.203043673052754,12.5176972466034,0.429135732383811,0.672902501270274,0.858824194717655,-6.25562012685158
RPL14,0.14066343661932,11.4968709865515,0.428878921212181,0.673085976072036,0.858824194717655,-6.25573175030631
GRB2,0.197771690970224,11.5474139950543,0.428247756046787,0.67353699203292,0.858824194717655,-6.25600580939986
AGRN,0.0950793591345924,10.9150080088052,0.427233114308474,0.674262298368087,0.858824194717655,-6.25644554993002
ROCK2,0.106469156324054,13.1857241566985,0.426408862191188,0.674851748529103,0.858824194717655,-6.25680202452662
DIAPH1,-0.0996532035183506,13.0764170514739,-0.426344174127642,0.674898018286366,0.858824194717655,-6.25682997244634
MOB3A,-0.0833639973176474,16.2224240862391,-0.425668636582804,0.675381293069748,0.858824194717655,-6.25712158446342
EPX,-0.138736404982825,10.5233903600128,-0.4189815900693,0.680172963823863,0.864294658854656,-6.25998376763087
MASP1.1,0.0892746304522678,14.9159695733537,0.417156420487259,0.681483256307016,0.865336652792722,-6.2607572588955
RNASE6,0.058752618591729,14.1050508728594,0.416254693171293,0.682130993210155,0.865536450766301,-6.26113818145562
AGPS,-0.138276077624995,12.9352477818943,-0.414983085824756,0.683044857573637,0.866073400587262,-6.2616739814231
FGL2,0.11642854240895,12.2268300523518,0.414005763793347,0.683747571097732,0.866342040909905,-6.26208468991355
MIA3,-0.332022112271397,16.5440909737573,-0.412888942706405,0.684550951127581,0.866571689129335,-6.26255285864441
RPS23,-0.159354507124845,12.2189537555431,-0.412215123443138,0.685035847303063,0.866571689129335,-6.26283472218299
MPIG6B,-0.17284440362369,14.5661745711642,-0.411706797339984,0.685401743923259,0.866571689129335,-6.26304705992138
ST6GALNAC1,0.132819694294799,12.7824202548273,0.408995659157724,0.687354590292976,0.868418648437439,-6.26417521438685
PLAT,-0.0854788623414855,11.9531700860382,-0.39997368142753,0.693869412770681,0.876006102105045,-6.26787675013785
PSMA1,0.182409580144904,11.1931379101166,0.399305754159642,0.69435271209346,0.876006102105045,-6.26814756478295
RPL30,0.127932518780548,12.2990135456666,0.396588326213867,0.696320379277043,0.876361747051015,-6.26924477734965
SUMO2,-0.138291003344644,11.0581505760641,-0.396277667496168,0.696545466328465,0.876361747051015,-6.26936974292528
CPN2,0.0665943752755637,15.4473469293589,0.395859580659934,0.696848435937906,0.876361747051015,-6.26953777070223
PSMB1,0.168088008622515,10.6587758172616,0.395760032653709,0.696920581846638,0.876361747051015,-6.26957775305087
PSMA6,-0.0876594798734373,17.1705505457608,-0.395488729556131,0.697117219750495,0.876361747051015,-6.26968666877702
CYTL1,-0.105399333341427,10.3834024714837,-0.394526046148869,0.697815141597336,0.876614750832241,-6.27007254985016
LRBA,-0.0755647624060849,17.6649757886627,-0.39236949050594,0.699379597505866,0.877955184635743,-6.27093362830566
ACAN,-0.0724886621997278,16.1594858342641,-0.391571148205409,0.699959100321803,0.878058146459121,-6.27125121758579
ABCC4,-0.0703959415843265,16.6830804961039,-0.38841137584403,0.702254581537462,0.879783663357148,-6.27250197233686
ARPC1B,-0.074115719503931,14.8700699815643,-0.387691010518355,0.70277831937571,0.879783663357148,-6.27278572534286
PRELP,-0.10825481531868,11.6672179245008,-0.387619926851433,0.70283000868758,0.879783663357148,-6.27281369724077
SAMHD1,-0.152710454524656,12.6336680317636,-0.383821940498137,0.705593920367058,0.880907574809893,-6.27430089764624
CASP6,0.128803047296734,10.1861841489503,0.383622333737432,0.705739297410359,0.880907574809893,-6.27437866062418
NECTIN3,-0.0579325551621217,15.6829660260848,-0.38337260871491,0.705921192857603,0.880907574809893,-6.27447589270616
GLTPD2,-0.0909734973498395,12.5134881849371,-0.382312247957727,0.706693744487684,0.880907574809893,-6.27488805766218
IGHG3,-0.0542624383908858,23.219953915701,-0.381938123281012,0.7069664004303,0.880907574809893,-6.27503321295207
ACP5,0.0757485169020562,13.4550073754409,0.381673931491936,0.707158963658876,0.880907574809893,-6.2751356315771
HARS1,0.12252504261222,12.5951292474559,0.380835458028903,0.707770241986624,0.880907574809893,-6.27546021901467
PROS1,0.065143496911773,20.7902441836275,0.380401968328398,0.708086352272201,0.880907574809893,-6.27562775496816
AFM,-0.0569412578571455,13.3980964846061,-0.379666721129557,0.708622635576361,0.880907574809893,-6.27591148561909
PPIB,0.0537497238634472,18.4596318273612,0.379534844287303,0.708718842056684,0.880907574809893,-6.27596231955878
SVEP1,-0.0910681613264525,11.991750812923,-0.378640572776316,0.709371361827083,0.881098137666997,-6.27630657181564
VEGFD,-0.0845421577030816,10.9227870789718,-0.377234743812806,0.710397615445209,0.881617525440576,-6.27684613430924
ARPC3,0.0745722049635624,12.8427352346316,0.376699462034737,0.710788520511014,0.881617525440576,-6.27705105840982
PAK2,0.072481226583994,11.3525830033764,0.375453736052057,0.711698567522009,0.882126384604176,-6.27752685622464
ALG10B,-0.060144992168702,15.077946703934,-0.372977447971099,0.713508906587124,0.882716609311298,-6.27846805416326
CON_sp|THIO_HUMAN|,-0.0852376259763492,12.4959084476083,-0.372329516905635,0.713982878905751,0.882716609311298,-6.27871331072623
LARS2,-0.303984390675504,13.2003999628066,-0.371537373489454,0.71456250765949,0.882716609311298,-6.27901258465581
SRRT,-0.119415488668527,15.1756628106413,-0.371421585929383,0.714647246940072,0.882716609311298,-6.27905627695228
TPM1.2,0.14804780858692,13.7583491963917,0.371383154644546,0.714675373771017,0.882716609311298,-6.27907077598818
PDCD10,0.0959831189757025,13.2744655050484,0.369636071911162,0.715954460426299,0.883226043776719,-6.27972834111924
DSC1,-0.101331764361765,15.2307497266787,-0.36926978830049,0.716222736459209,0.883226043776719,-6.27986581546978
ITGAL,0.323780004554965,19.5792475634329,0.368769718965105,0.716589062146324,0.883226043776719,-6.28005328590244
TPM2.2,0.212887200411014,12.9676990861442,0.364726801745153,0.719553292235369,0.885066785975751,-6.28155974335755
IST1,-0.0708126393406409,12.8801129485081,-0.364707174714895,0.719567693808141,0.885066785975751,-6.28156701681995
SLIT1,-0.223646790486309,17.6494911958133,-0.364681031357544,0.719586876983117,0.885066785975751,-6.28157670452983
COL15A1,-0.0899753171672923,10.586386070696,-0.362522451802953,0.721171434865533,0.886056794597345,-6.28237423004013
CORO1C,0.122613994690887,15.1143203291394,0.361926578381896,0.721609079455478,0.886056794597345,-6.28259356458899
PTGDS,0.104104623986149,11.6049168500578,0.361297026955771,0.722071566604848,0.886056794597345,-6.28282490948029
ANXA2,-0.0996911158598727,11.2249359130517,-0.36085025479992,0.7223998455669,0.886056794597345,-6.28298884669785
RPL27A,-0.12675769648475,13.1219068563664,-0.357678794525768,0.724731759923952,0.888203782010928,-6.28414682732797
ABI3BP,-0.0749288342945266,9.73329862018608,-0.355472016607492,0.726355999489087,0.888203782010928,-6.2849466341487
FKBP15,-0.204215669361628,11.6036804931805,-0.3554096581843,0.726401916171817,0.888203782010928,-6.28496916395455
ATIC,-0.0746218802868057,12.2914298037115,-0.353580498073373,0.727749264403795,0.888203782010928,-6.28562829753473
PTP4A1,0.0548106744099978,13.6906308777656,0.352462762311072,0.728573031772716,0.888203782010928,-6.28602942060521
BPGM,-0.305537317966264,13.9648128849635,-0.35142809777558,0.729335879205369,0.888203782010928,-6.28639961577519
CTRC,-0.103245470188145,12.2317831142452,-0.350272731927911,0.730188062108473,0.888203782010928,-6.28681172877739
WFDC5,-0.0901781605546521,12.6265080273079,-0.347773956419444,0.732032361953938,0.888203782010928,-6.28769845175262
CS,0.085766720753357,12.9606642118989,0.347269262680646,0.73240507142471,0.888203782010928,-6.28787678887954
HNRNPL,-0.0811970536460062,13.5280412198472,-0.345874711229061,0.73343528455687,0.888203782010928,-6.28836823538295
CUL3,-0.242599670716627,14.6742687140026,-0.345767177840537,0.733514745605483,0.888203782010928,-6.28840604965027
FAM114A1,0.0807646876623984,15.9684874943433,0.345463439021147,0.733739208020357,0.888203782010928,-6.28851279718093
VPS4B,-0.0839156896876822,12.5847863591515,-0.345284452691021,0.733871490146215,0.888203782010928,-6.28857565772114
IGKC,0.0518689963737344,22.6348645747009,0.344997508514396,0.734083577777491,0.888203782010928,-6.28867636632554
RAP2B,0.111176080632686,12.2908761027537,0.34434587543983,0.734565297850814,0.888203782010928,-6.28890476276939
CTSH,-0.0542053684450678,15.6484385864017,-0.343713721832015,0.735032726037306,0.888203782010928,-6.28912592459655
APMAP,0.0499218452670291,11.8848778359129,0.343573905547383,0.735136123641282,0.888203782010928,-6.28917478581723
GNAI2,0.0662048046872687,15.5012901175625,0.342327755963883,0.736057911967649,0.888203782010928,-6.28960940787877
SNX6.1,0.165554601692516,11.934543648602,0.342151797891187,0.736188103033918,0.888203782010928,-6.28967065157849
RPL17,-0.115694123127301,11.8837196913241,-0.341706811599124,0.736517384270863,0.888203782010928,-6.28982539419048
GNPTG,0.0646841858392619,13.5044053658161,0.341274074956963,0.736837651363541,0.888203782010928,-6.28997568643773
IGHV1-18,0.0685034147458445,17.0671955684933,0.340947182851891,0.737079616121334,0.888203782010928,-6.29008909358394
GHRL,0.107096123483049,12.4125388677515,0.340860355011419,0.737143890636685,0.888203782010928,-6.29011919833326
IGFBP2,0.0671024929842545,18.396577283501,0.339866015895986,0.73788009465148,0.888203782010928,-6.29046341379918
RPL7,-0.123604012762164,11.9993379562037,-0.339752598258061,0.737964085130949,0.888203782010928,-6.29050261310962
IGLV7-43,-0.108984606521827,11.942720542585,-0.339290271346739,0.738306492549907,0.888203782010928,-6.29066226855867
RPL10A,-0.0706292572217552,12.1868005446814,-0.338618225590206,0.738804321863059,0.888203782010928,-6.29089396361897
PTPN6,-0.0771630186045957,14.6449089605384,-0.337653730711845,0.739518995418536,0.888203782010928,-6.29122569136686
MAPRE1,0.0764728945326318,12.1657750249442,0.337390415499227,0.739714149758753,0.888203782010928,-6.29131609353428
GMFG,-0.0693067925733252,12.9265484015487,-0.3345394110341,0.741828314725394,0.888203782010928,-6.29229045099305
CD82,0.158597900487952,9.00001108112724,0.334489926021951,0.741865029110008,0.888203782010928,-6.29230729088652
NPM1,-0.103690359262399,12.0294020428436,-0.333686972360973,0.742460853052655,0.888203782010928,-6.29258019460328
AP3M1,-0.144615074708866,10.5540810602109,-0.333026237692924,0.742951270401027,0.888203782010928,-6.29280427594664
NIPSNAP3A,0.146176123892418,10.9921220196778,0.332732596342562,0.743169256281212,0.888203782010928,-6.29290372062068
FBL,0.118589056528023,11.164001567361,0.332480093508631,0.743356720679168,0.888203782010928,-6.29298916404333
DCN,-0.0561769861128844,13.8994641546775,-0.332403930205914,0.743413269455055,0.888203782010928,-6.29301492406435
EIF3J,-0.0791177202101831,13.5884726791484,-0.332071930929181,0.743659785660511,0.888203782010928,-6.29312714509015
GC,-0.0481620990638411,17.5445083321214,-0.331918513187159,0.74377371108277,0.888203782010928,-6.2931789653129
CON_sp|CATA_HUMAN|,-0.0839180800941203,12.2766603009913,-0.331739131567828,0.743906924559099,0.888203782010928,-6.29323952541831
COL4A1,-0.102280846299253,12.8273433193986,-0.330763323727803,0.74463173051096,0.888203782010928,-6.29356839658944
KLKB1,-0.0448948981167554,23.00321405434,-0.330560014207808,0.744782774717378,0.888203782010928,-6.29363679644625
APLP1,0.0647198240411999,13.2709769386969,0.327880236502304,0.746774647994495,0.889561034021656,-6.29453447770904
CHRD,0.0984652021293523,9.75481037340888,0.327672858716532,0.746928868226682,0.889561034021656,-6.29460364496299
"coy_tr|A0A0B4J269|A0A0B4J269_HUMAN readthrough, G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Homo sapiens OX=9606",0.255883864021452,20.3167794320556,0.326876091225134,0.747521500970433,0.889666520035613,-6.29486899079147
CLEC11A,0.0998476419917349,12.3737454812837,0.325465372297296,0.748571185572361,0.890315459929392,-6.29533723430101
PFN1,-0.0677871111770791,17.9108016280483,-0.324544002577194,0.749257029480515,0.890531082177178,-6.29564197366753
MYLK,0.0877023627084572,13.6317531947018,0.323294641560229,0.750187365352239,0.891036810125641,-6.29605383133529
PPP2R1A,-0.166644431028444,9.8977522044913,-0.322503591759437,0.750776624070512,0.891137015120682,-6.29631379299355
MST1,0.0530038441785443,17.1784942100293,0.316097972332844,0.755553997972123,0.896204843024729,-6.29839567652496
NRP1,-0.0629944024700996,12.5267269472658,-0.314944153635081,0.756415612837227,0.896624282510212,-6.29876628950287
DKC1,0.081348137745751,14.4069842032948,0.31350946398899,0.757487426610342,0.897292152998156,-6.29922525070908
ITGBL1,-0.0792665031700234,10.4824907498614,-0.307185940071667,0.762217546611442,0.901131292834069,-6.30122346457793
IGLV1-47,-0.0655690423803037,19.5193774470898,-0.307137775355887,0.762253612045084,0.901131292834069,-6.30123852993055
DOCK1,0.186244492337138,12.2929579579633,0.3064023135242,0.762804390734015,0.901131292834069,-6.30146828337411
MEPE,-0.0639835394586008,12.851397488155,-0.305449894072037,0.76351784005534,0.901131292834069,-6.30176500314154
LIFR,-0.0496619600679473,16.2825539230961,-0.305048889120292,0.763818294697087,0.901131292834069,-6.3018896600729
RAB14,-0.0545260872725172,11.7368619753831,-0.304017105023067,0.764591540548632,0.901131292834069,-6.30220965702457
MASP2,-0.0527864939895827,16.3498570937435,-0.302037370288385,0.76607591789195,0.901131292834069,-6.30282064668981
CON_sp|KCRM_HUMAN|,-0.134874523521745,13.009982471468,-0.30189518614123,0.766182561521647,0.901131292834069,-6.30286437580292
HNRNPAB,-0.0594156805195549,15.3070171178279,-0.301175031034839,0.766722779597856,0.901131292834069,-6.3030855484365
RPLP2,0.0806080147089005,11.243224804777,0.30061702022349,0.767141451173663,0.901131292834069,-6.30325656415097
MINPP1,-0.0499780494560671,12.5253862368785,-0.300448034482843,0.767268254539203,0.901131292834069,-6.30330829193693
MYL12A,0.0857658238981358,17.3212529767326,0.300206242018225,0.767449702304807,0.901131292834069,-6.30338225633548
SARNP,-0.0639084034380577,12.5696069338974,-0.299757776544202,0.767786279835344,0.901131292834069,-6.30351928604019
CDC42,-0.055888771614736,16.3978031909171,-0.299637996650642,0.767876183808747,0.901131292834069,-6.30355585076459
PBXIP1,-0.0694097806691758,16.255473574868,-0.296388254142071,0.770316653283272,0.903394613318921,-6.30454236603861
GNAI2.1,0.0555671674929332,16.0864431290517,0.294794888109457,0.771514132402816,0.904026241541886,-6.30502216861003
SNRPD1,-0.0902665681707457,12.3511017437771,-0.293837149739195,0.772234196120342,0.904026241541886,-6.30530933547483
SERPIND1,0.0434996161793996,18.8670790804512,0.293627528542791,0.772391825634654,0.904026241541886,-6.30537206456226
MENT,-0.071366997487031,13.0467274282447,-0.289351654801084,0.775609382848062,0.907190563768608,-6.30664194314141
UXS1,0.0590247524968283,11.2410952620387,0.283244617642731,0.780212117144964,0.911449703641676,-6.3084236540325
PEPCAL_8|PEPCAL_8|,-0.0497042794604283,16.9066490503174,-0.282453542765278,0.780808948231232,0.911449703641676,-6.30865169305534
CAPNS1,0.0372106725395084,17.2264713576247,0.281583408265258,0.781465588150673,0.911449703641676,-6.30890179227261
LY96,-0.0658963093327607,10.2120119190186,-0.281508633380866,0.781522024304615,0.911449703641676,-6.30892324883293
PLCG2,-0.0596954737751858,12.3218866736135,-0.281096932366707,0.781832776948157,0.911449703641676,-6.30904128478308
NCKAP1L,0.124190737093403,11.16604489583,0.279696248566223,0.78289029822805,0.911642437632089,-6.30944158305743
SELENBP1,-0.0476255504619107,12.2232120586334,-0.279509767617756,0.78303112490099,0.911642437632089,-6.30949472753843
GOT2,-0.0538052554143071,19.6188479959883,-0.275650138155484,0.78594756479395,0.914122415527041,-6.31058677948267
ANK1,0.0768885542383266,12.9130944725646,0.275161209726629,0.78631724597993,0.914122415527041,-6.31072404375772
IDE,0.0665542841626258,14.6527663408328,0.273413495714891,0.787639127932799,0.914122415527041,-6.31121273060683
H1-4,0.0832729417696747,19.6274903718024,0.272795893891981,0.788106409523555,0.914122415527041,-6.31138468300211
CLEC3B,0.040037050678876,20.659315577364,0.2727257457639,0.788159489294146,0.914122415527041,-6.31140418922593
COL14A1,-0.0507662564069466,12.1546480260592,-0.272581376023987,0.788268734522468,0.914122415527041,-6.31144431874193
IGLL5,-0.0393341809796687,21.5843806717707,-0.270356670218566,0.789952749361326,0.915473803429245,-6.31206004166076
RPLP1,-0.103715259055196,10.9005950158548,-0.268335637274391,0.791483515283889,0.91664593469558,-6.31261505697304
SHBG,-0.0650114120170748,13.1245998559616,-0.267259467253563,0.792298981941922,0.91698865778852,-6.31290890909901
GSN,0.0641973416602237,12.3637865143763,0.263680879161386,0.795012421470354,0.91952616244769,-6.31387763152897
IGDCC4,0.059259969082678,14.9161638658073,0.260540418999545,0.797395873482173,0.921678923834994,-6.31471707921898
GNB2,-0.059787079219495,13.0110786390612,-0.258966444399092,0.798591214533457,0.922456474902848,-6.31513404951133
RASA3,0.100924314370116,11.8566386289527,0.258030517704644,0.799302238888495,0.922673938285281,-6.31538080225951
ADAMDEC1,0.0599642667913968,15.41450710121,0.25537047050201,0.801324063089969,0.924403249250847,-6.31607727007232
IGKV2-24,0.0445134664492421,16.693711536516,0.25133448640838,0.804394451254089,0.926330135795302,-6.31712031188049
CST3,-0.0387005779347013,16.983291081921,-0.25107202625681,0.804594232696788,0.926330135795302,-6.31718756967663
STX7,0.0670948404041027,11.3726876652506,0.250728266334814,0.804855919467933,0.926330135795302,-6.31727555574407
AIFM1,-0.0678869904388115,17.4626279727545,-0.249938310051098,0.80545736245521,0.926330135795302,-6.31747729314733
CHMP2A,-0.0603902226325185,12.7327727194354,-0.249726615409461,0.805618560025942,0.926330135795302,-6.31753124789784
CMPK1,-0.0727926656950508,10.9366534991018,-0.248482799439471,0.806565860290328,0.926815588159133,-6.31784734315229
IQGAP2,-0.0562701729797403,12.7691867720152,-0.247411637703322,0.80738191258548,0.927149691420541,-6.3181183051687
SPP1.1,-0.0501335136495502,12.9025593062497,-0.245689149451165,0.808694647211339,0.928053350018214,-6.31855158965709
IGKV1-8,-0.0398641591912216,17.7553781442739,-0.244500356591227,0.809600985553055,0.928489759260002,-6.31884887196271
CYRIB,0.0901251840272454,9.656444934416,0.243261228414815,0.810545994640392,0.928969922428761,-6.31915721727463
CD63,0.121830605376421,11.0562356342656,0.242490174697928,0.811134182638466,0.929040773755284,-6.3193483012699
RPS25,-0.0713060294669318,14.4283314910744,-0.240103932715941,0.812955226963571,0.930522681965436,-6.31993584603385
CDC37,0.0582915604205336,13.9024187828678,0.238820346771774,0.813935241647465,0.930552884407562,-6.32024950527478
C8B,-0.0447594121530379,19.5665151872291,-0.237981766278274,0.814575666594829,0.930552884407562,-6.32045352010536
FDPS,0.0528017407118941,13.5212124360953,0.237738146629131,0.814761744447305,0.930552884407562,-6.32051265568066
CBX3,-0.0862536954922887,10.6541509555215,-0.237134809427526,0.81522262507676,0.930552884407562,-6.32065884905642
ECRG4,-0.0514154849557613,10.917570427012,-0.236617637383512,0.815617740611047,0.930552884407562,-6.3207838701303
PCSK1N,0.0828452714919354,13.1363557515306,0.235198541784312,0.816702179942797,0.931175358611758,-6.32112552884128
IGHG2,-0.037055631191361,22.5336051704732,-0.234523077754096,0.817218487529526,0.931175358611758,-6.32128743485579
RAB1B,-0.0455984766782915,15.3137471801665,-0.230751121389943,0.820103251084221,0.933363908511116,-6.32218305001536
ESYT1,-0.0926643364606043,11.1336904644005,-0.230508075479854,0.820289221832082,0.933363908511116,-6.32224026400429
ST3GAL6,0.0489702262227389,17.9493468784214,0.229129230168544,0.82134447619827,0.933363908511116,-6.32256371530628
"coy_tr|H3BNC9|H3BNC9_HUMAN readthrough, 40S ribosomal protein S17 OS=Homo sapiens OX=9606",-0.0798736067878245,11.535610260359,-0.228999123255552,0.82144406743635,0.933363908511116,-6.32259413635607
KLK7,0.0509219895373469,13.3911966129559,0.227360591471882,0.822698559682064,0.933363908511116,-6.32297578067188
COL5A1,0.0493507791638752,15.6322365777848,0.2270837227051,0.822910584544771,0.933363908511116,-6.32303999945354
GIPC3,0.0553728140594849,16.5524728955767,0.226499632873893,0.823357923921856,0.933363908511116,-6.32317522196713
DDX46,0.0709819952864627,12.9198481790396,0.226063077665605,0.823692311009184,0.933363908511116,-6.32327606267948
C11orf54,-0.0568426768382011,15.442284662238,-0.225793826104269,0.82389856626647,0.933363908511116,-6.32333816117249
SLC44A1,0.102436946169252,11.4108072181132,0.222774189314879,0.826212604543732,0.935165266165011,-6.3240295512777
EHD4,-0.0742005971258858,11.2372550397097,-0.222336262950778,0.826548337233664,0.935165266165011,-6.32412905244555
STK10,0.0579348237293277,12.3774097991788,0.220932988333466,0.827624377780117,0.935782848675148,-6.32444657871793
APBB1IP,-0.174954112399033,10.5980544065734,-0.217305727948588,0.83040740776259,0.938328472919957,-6.32525807436598
ITLN1,0.0524616147097951,14.8545638893791,0.216418089295556,0.831088805277687,0.938400026719798,-6.32545462325748
ENDOD1,-0.107843429401302,10.8210959940148,-0.21566914061501,0.831663844380907,0.938400026719798,-6.32561983973941
ITIH4,0.0357440876883856,21.9664989050073,0.214682180350332,0.832421776889004,0.938400026719798,-6.32583669099264
MTCH2,-0.134392032622098,18.2059028450246,-0.214453497137989,0.832597417474903,0.938400026719798,-6.32588679523468
EEF2,0.039727470517068,13.0998047118446,0.211798771024212,0.834637046313535,0.939969287293386,-6.3264645548921
ADA,0.0297799475767028,16.2460534440127,0.211255139719986,0.835054868258374,0.939969287293386,-6.32658198454802
SRP14,-0.0842830360799169,11.6677009875375,-0.209377576155494,0.836498306239242,0.940473140589503,-6.32698524712274
SELENOF,0.0780871457562977,8.91690595251482,0.209286712210411,0.836568176048453,0.940473140589503,-6.32700467198555
INHBB,-0.0783330656315275,10.0249375120478,-0.208384414333586,0.837262073614129,0.940553119795477,-6.32719710960301
PAK1,0.0642875652548404,10.6244655610993,0.207270174868693,0.838119150938926,0.940553119795477,-6.32743360739033
NARS1,0.0681489888156239,11.6290056031032,0.206494553280656,0.838715885186361,0.940553119795477,-6.32759748854367
TARDBP,0.0593023119778983,11.6628699286326,0.206423073445564,0.838770884168884,0.940553119795477,-6.32761256075427
IGLV5-45,0.0324418291745693,15.9966445108068,0.205308215499978,0.839628803678783,0.940861297415593,-6.32784696713729
COL6A2.1,0.0965918857266263,9.72747956608975,0.204680627617284,0.840111844037946,0.940861297415593,-6.32797836595926
DSC3,-0.0399201873025454,18.0167767328993,-0.202069160943502,0.842122530994295,0.941935840289897,-6.32852083257878
PACSIN2,-0.0651709674454874,12.2231474871697,-0.202048203084602,0.842138671941902,0.941935840289897,-6.32852515800447
IDH3B,-0.0804881666178261,12.2196301202621,-0.199634151757749,0.843998362457101,0.94238132617918,-6.32902039807684
SERPINA1,0.0291862038541381,20.1184987892333,0.198089497817615,0.845188799271734,0.94238132617918,-6.3293341733529
OSBP2,-0.0506849886086033,12.8126484137679,-0.197554117601091,0.845601496785742,0.94238132617918,-6.32944236227728
CD44,-0.0463918727570327,12.8401711768337,-0.196535162083308,0.846387084934622,0.94238132617918,-6.32964746609886
PEF1,0.130041219350273,14.2743700073398,0.196214759882986,0.846634140963037,0.94238132617918,-6.32971174108978
FAM107B,-0.0435627385059085,10.8373109487617,-0.195610128793388,0.847100405009793,0.94238132617918,-6.32983275001541
PRKCSH,0.0323376288349681,12.767029730696,0.195365609308416,0.847288983839334,0.94238132617918,-6.32988158176711
DYNLL1,0.0380552620178331,11.5485795014686,0.194975971095435,0.8475895010387,0.94238132617918,-6.32995926878388
EEF1A1,-0.0433996721083467,16.6040776121941,-0.194665208172716,0.847829201142663,0.94238132617918,-6.33002111875622
ELN,-0.0417359439265947,10.9663398676693,-0.194287749913606,0.848120365756927,0.94238132617918,-6.33009611073047
CDV3,0.0333367833274547,12.905820798842,0.193091878100137,0.849042988385404,0.94238132617918,-6.3303327450474
CON_sp|UBE2I_HUMAN|,0.048879159625816,12.2932647536741,0.192794752129175,0.849272257798545,0.94238132617918,-6.33039131350821
PGK1,0.0402568618667356,14.6135509502618,0.192453521206575,0.849535576697757,0.94238132617918,-6.3304584649883
PDGFRB,0.0319377036845693,18.1302553309826,0.189330581323944,0.851946309223353,0.94238132617918,-6.3310675309671
TKFC,-0.0610432854152218,10.1286748912986,-0.188648972688422,0.852472672932719,0.94238132617918,-6.33119914560656
PRKACA,-0.0499616563588016,11.5165596425176,-0.188562062405313,0.852539793437593,0.94238132617918,-6.33121589349084
EIF4A3,-0.0765288736366187,11.6857559661417,-0.18841864946572,0.852650553277766,0.94238132617918,-6.33124351280814
ABHD10,0.0491515177482675,12.7981545657363,0.188366520323718,0.852690814132251,0.94238132617918,-6.3312535469621
GAPDH,-0.0319108833561294,20.0863161854552,-0.188039936759743,0.852943053601593,0.94238132617918,-6.33131634694638
FMNL1,0.0577425887680451,10.7941761925202,0.187247613473001,0.85355507869001,0.94238132617918,-6.33146825469276
SH3GLB1,0.0840085683805949,11.5251261121123,0.186996036073548,0.853749428079608,0.94238132617918,-6.33151635460099
EFEMP1,-0.0523736490263289,13.6334931126142,-0.184761358665485,0.855476189621857,0.943697171676611,-6.3319407826499
MSLN,-0.045242430309722,13.2133960052177,-0.18116744075399,0.858254824100227,0.946170995963086,-6.33261270781265
C8A,-0.0284658980404479,19.3286821253951,-0.178750241025015,0.86012475458322,0.94727862580325,-6.33305723559201
DNAJB11,-0.0393021432872764,10.9131754277177,-0.178481196098696,0.860332938902328,0.94727862580325,-6.33310634555563
NEK7,-0.0543634649664692,11.4569910853741,-0.177517069419636,0.861079057038273,0.947509062139995,-6.33328172655968
